diagnosisId:ID,icdCode,icdVersion,icdTitle,category,:LABEL
d_K284_10,K284,10,Chronic or unspecified gastrojejunal ulcer with hemorrhage,Unknown,Diagnosis
d_R300_10,R300,10,Dysuria,Unknown,Diagnosis
d_K861_10,K861,10,Other chronic pancreatitis,Unknown,Diagnosis
d_I8511_10,I8511,10,Secondary esophageal varices with bleeding,Unknown,Diagnosis
d_N281_10,N281,10,"Cyst of kidney, acquired",Unknown,Diagnosis
d_K8520_10,K8520,10,Alcohol induced acute pancreatitis without necrosis or infection,Unknown,Diagnosis
d_K7681_10,K7681,10,Hepatopulmonary syndrome,Unknown,Diagnosis
d_K7011_10,K7011,10,Alcoholic hepatitis with ascites,Unknown,Diagnosis
d_Z6830_10,Z6830,10,"Body mass index (BMI) 30.0-30.9, adult",Unknown,Diagnosis
d_D689_10,D689,10,"Coagulation defect, unspecified",Unknown,Diagnosis
d_N184_10,N184,10,"Chronic kidney disease, stage 4 (severe)",Unknown,Diagnosis
d_K860_10,K860,10,Alcohol-induced chronic pancreatitis,Unknown,Diagnosis
d_V08_9,V08,9,Asymptomatic human immunodeficiency virus [HIV] infection status,Unknown,Diagnosis
d_07071_9,07071,9,Unspecified viral hepatitis C with hepatic coma,Unknown,Diagnosis
d_29680_9,29680,9,"Bipolar disorder, unspecified",Unknown,Diagnosis
d_V462_9,V462,9,"Other dependence on machines, supplemental oxygen",Unknown,Diagnosis
d_07044_9,07044,9,Chronic hepatitis C with hepatic coma,Unknown,Diagnosis
d_V1271_9,V1271,9,Personal history of peptic ulcer disease,Unknown,Diagnosis
d_2989_9,2989,9,Unspecified psychosis,Unknown,Diagnosis
d_7813_9,7813,9,Lack of coordination,Unknown,Diagnosis
d_7260_9,7260,9,Adhesive capsulitis of shoulder,Unknown,Diagnosis
d_V1588_9,V1588,9,History of fall,Unknown,Diagnosis
d_K3580_10,K3580,10,Unspecified acute appendicitis,Unknown,Diagnosis
d_Z801_10,Z801,10,"Family history of malignant neoplasm of trachea, bronchus and lung",Unknown,Diagnosis
d_M545_10,M545,10,Low back pain,Unknown,Diagnosis
d_C029_10,C029,10,"Malignant neoplasm of tongue, unspecified",Unknown,Diagnosis
d_Z8049_10,Z8049,10,Family history of malignant neoplasm of other genital organs,Unknown,Diagnosis
d_6273_9,6273,9,Postmenopausal atrophic vaginitis,Unknown,Diagnosis
d_25022_9,25022,9,"Diabetes with hyperosmolarity, type II or unspecified type, uncontrolled",Unknown,Diagnosis
d_61650_9,61650,9,"Ulceration of vulva, unspecified",Unknown,Diagnosis
d_1419_9,1419,9,"Malignant neoplasm of tongue, unspecified",Unknown,Diagnosis
d_7919_9,7919,9,Other nonspecific findings on examination of urine,Unknown,Diagnosis
d_9623_9,9623,9,Poisoning by insulins and antidiabetic agents,Unknown,Diagnosis
d_75249_9,75249,9,"Other anomalies of cervix, vagina, and external female genitalia",Unknown,Diagnosis
d_78065_9,78065,9,Hypothermia not associated with low environmental temperature,Unknown,Diagnosis
d_E8580_9,E8580,9,Accidental poisoning by hormones and synthetic substitutes,Unknown,Diagnosis
d_V1302_9,V1302,9,"Personal history, urinary (tract) infection",Unknown,Diagnosis
d_4870_9,4870,9,Influenza with pneumonia,Unknown,Diagnosis
d_1121_9,1121,9,Candidiasis of vulva and vagina,Unknown,Diagnosis
d_00845_9,00845,9,Intestinal infection due to Clostridium difficile,Unknown,Diagnosis
d_33829_9,33829,9,Other chronic pain,Unknown,Diagnosis
d_99931_9,99931,9,Other and unspecified infection due to central venous catheter,Unknown,Diagnosis
d_6824_9,6824,9,"Cellulitis and abscess of hand, except fingers and thumb",Unknown,Diagnosis
d_38531_9,38531,9,Cholesteatoma of attic,Unknown,Diagnosis
d_38010_9,38010,9,"Infective otitis externa, unspecified",Unknown,Diagnosis
d_S2232XA_10,S2232XA,10,"Fracture of one rib, left side, initial encounter for closed fracture",Unknown,Diagnosis
d_Z85810_10,Z85810,10,Personal history of malignant neoplasm of tongue,Unknown,Diagnosis
d_S22068A_10,S22068A,10,"Other fracture of T7-T8 thoracic vertebra, initial encounter for closed fracture",Unknown,Diagnosis
d_R1012_10,R1012,10,Left upper quadrant pain,Unknown,Diagnosis
d_9243_9,9243,9,Contusion of toe,Unknown,Diagnosis
d_23871_9,23871,9,Essential thrombocythemia,Unknown,Diagnosis
d_59969_9,59969,9,"Urinary obstruction, not elsewhere classified",Unknown,Diagnosis
d_4660_9,4660,9,Acute bronchitis,Unknown,Diagnosis
d_4940_9,4940,9,Bronchiectasis without acute exacerbation,Unknown,Diagnosis
d_D89813_10,D89813,10,"Graft-versus-host disease, unspecified",Unknown,Diagnosis
d_B59_10,B59,10,Pneumocystosis,Unknown,Diagnosis
d_H1133_10,H1133,10,"Conjunctival hemorrhage, bilateral",Unknown,Diagnosis
d_R5081_10,R5081,10,Fever presenting with conditions classified elsewhere,Unknown,Diagnosis
d_Z9484_10,Z9484,10,Stem cells transplant status,Unknown,Diagnosis
d_R042_10,R042,10,Hemoptysis,Unknown,Diagnosis
d_Z781_10,Z781,10,Physical restraint status,Unknown,Diagnosis
d_D709_10,D709,10,"Neutropenia, unspecified",Unknown,Diagnosis
d_J159_10,J159,10,Unspecified bacterial pneumonia,Unknown,Diagnosis
d_Z9012_10,Z9012,10,Acquired absence of left breast and nipple,Unknown,Diagnosis
d_G893_10,G893,10,Neoplasm related pain (acute) (chronic),Unknown,Diagnosis
d_B441_10,B441,10,Other pulmonary aspergillosis,Unknown,Diagnosis
d_C92Z0_10,C92Z0,10,Other myeloid leukemia not having achieved remission,Unknown,Diagnosis
d_99933_9,99933,9,Local infection due to central venous catheter,Unknown,Diagnosis
d_28419_9,28419,9,Other pancytopenia,Unknown,Diagnosis
d_4846_9,4846,9,Pneumonia in aspergillosis,Unknown,Diagnosis
d_1173_9,1173,9,Aspergillosis,Unknown,Diagnosis
d_20500_9,20500,9,"Acute myeloid leukemia, without mention of having achieved remission",Unknown,Diagnosis
d_V6402_9,V6402,9,Vaccination not carried out because of chronic illness or condition,Unknown,Diagnosis
d_4809_9,4809,9,"Viral pneumonia, unspecified",Unknown,Diagnosis
d_28804_9,28804,9,Neutropenia due to infection,Unknown,Diagnosis
d_E9348_9,E9348,9,Other agents affecting blood constituents causing adverse effects in therapeutic use,Unknown,Diagnosis
d_5733_9,5733,9,"Hepatitis, unspecified",Unknown,Diagnosis
d_99932_9,99932,9,Bloodstream infection due to central venous catheter,Unknown,Diagnosis
d_78061_9,78061,9,Fever presenting with conditions classified elsewhere,Unknown,Diagnosis
d_7907_9,7907,9,Bacteremia,Unknown,Diagnosis
d_61172_9,61172,9,Lump or mass in breast,Unknown,Diagnosis
d_3393_9,3393,9,"Drug induced headache, not elsewhere classified",Unknown,Diagnosis
d_E9319_9,E9319,9,Other and unspecified anti-infectives causing adverse effects in therapeutic use,Unknown,Diagnosis
d_V160_9,V160,9,Family history of malignant neoplasm of gastrointestinal tract,Unknown,Diagnosis
d_78605_9,78605,9,Shortness of breath,Unknown,Diagnosis
d_V4281_9,V4281,9,Bone marrow replaced by transplant,Unknown,Diagnosis
d_V8739_9,V8739,9,Contact with and (suspected) exposure to other potentially hazardous substances,Unknown,Diagnosis
d_V4571_9,V4571,9,Acquired absence of breast and nipple,Unknown,Diagnosis
d_T361X5A_10,T361X5A,10,"Adverse effect of cephalosporins and other beta-lactam antibiotics, initial encounter",Unknown,Diagnosis
d_Z792_10,Z792,10,Long term (current) use of antibiotics,Unknown,Diagnosis
d_Z79810_10,Z79810,10,Long term (current) use of selective estrogen receptor modulators (SERMs),Unknown,Diagnosis
d_Z6826_10,Z6826,10,"Body mass index (BMI) 26.0-26.9, adult",Unknown,Diagnosis
d_R634_10,R634,10,Abnormal weight loss,Unknown,Diagnosis
d_G44209_10,G44209,10,"Tension-type headache, unspecified, not intractable",Unknown,Diagnosis
d_Z20828_10,Z20828,10,Contact with and (suspected) exposure to other viral communicable diseases,Unknown,Diagnosis
d_C92Z2_10,C92Z2,10,"Other myeloid leukemia, in relapse",Unknown,Diagnosis
d_I951_10,I951,10,Orthostatic hypotension,Unknown,Diagnosis
d_K521_10,K521,10,Toxic gastroenteritis and colitis,Unknown,Diagnosis
d_C9202_10,C9202,10,"Acute myeloblastic leukemia, in relapse",Unknown,Diagnosis
d_7905_9,7905,9,Other nonspecific abnormal serum enzyme levels,Unknown,Diagnosis
d_V5811_9,V5811,9,Encounter for antineoplastic chemotherapy,Unknown,Diagnosis
d_20501_9,20501,9,"Acute myeloid leukemia, in remission",Unknown,Diagnosis
d_1759_9,1759,9,Malignant neoplasm of other and unspecified sites of male breast,Unknown,Diagnosis
d_2330_9,2330,9,Carcinoma in situ of breast,Unknown,Diagnosis
d_V169_9,V169,9,Family history of unspecified malignant neoplasm,Unknown,Diagnosis
d_V860_9,V860,9,Estrogen receptor positive status [ER+],Unknown,Diagnosis
d_7830_9,7830,9,Anorexia,Unknown,Diagnosis
d_28411_9,28411,9,Antineoplastic chemotherapy induced pancytopenia,Unknown,Diagnosis
d_V141_9,V141,9,Personal history of allergy to other antibiotic agent,Unknown,Diagnosis
d_78702_9,78702,9,Nausea alone,Unknown,Diagnosis
d_3004_9,3004,9,Dysthymic disorder,Unknown,Diagnosis
d_515_9,515,9,Postinflammatory pulmonary fibrosis,Unknown,Diagnosis
d_E8706_9,E8706,9,"Accidental cut, puncture, perforation or hemorrhage during heart catheterization",Unknown,Diagnosis
d_9168_9,9168,9,"Other and unspecified superficial injury of hip, thigh, leg, and ankle, without mention of infection",Unknown,Diagnosis
d_5168_9,5168,9,Other specified alveolar and parietoalveolar pneumonopathies,Unknown,Diagnosis
d_V8542_9,V8542,9,"Body Mass Index 45.0-49.9, adult",Unknown,Diagnosis
d_45981_9,45981,9,"Venous (peripheral) insufficiency, unspecified",Unknown,Diagnosis
d_11289_9,11289,9,Other candidiasis of other specified sites,Unknown,Diagnosis
d_E9289_9,E9289,9,Unspecified accident,Unknown,Diagnosis
d_8449_9,8449,9,Sprains and strains of unspecified site of knee and leg,Unknown,Diagnosis
d_3940_9,3940,9,Mitral stenosis,Unknown,Diagnosis
d_5730_9,5730,9,Chronic passive congestion of liver,Unknown,Diagnosis
d_V8801_9,V8801,9,Acquired absence of both cervix and uterus,Unknown,Diagnosis
d_I739_10,I739,10,"Peripheral vascular disease, unspecified",Unknown,Diagnosis
d_N319_10,N319,10,"Neuromuscular dysfunction of bladder, unspecified",Unknown,Diagnosis
d_Z86711_10,Z86711,10,Personal history of pulmonary embolism,Unknown,Diagnosis
d_C73_10,C73,10,Malignant neoplasm of thyroid gland,Unknown,Diagnosis
d_V8521_9,V8521,9,"Body Mass Index 25.0-25.9, adult",Unknown,Diagnosis
d_5589_9,5589,9,Other and unspecified noninfectious gastroenteritis and colitis,Unknown,Diagnosis
d_73300_9,73300,9,"Osteoporosis, unspecified",Unknown,Diagnosis
d_59654_9,59654,9,Neurogenic bladder NOS,Unknown,Diagnosis
d_2411_9,2411,9,Nontoxic multinodular goiter,Unknown,Diagnosis
d_4414_9,4414,9,Abdominal aneurysm without mention of rupture,Unknown,Diagnosis
d_J398_10,J398,10,Other specified diseases of upper respiratory tract,Unknown,Diagnosis
d_I82622_10,I82622,10,Acute embolism and thrombosis of deep veins of left upper extremity,Unknown,Diagnosis
d_J9622_10,J9622,10,Acute and chronic respiratory failure with hypercapnia,Unknown,Diagnosis
d_K5790_10,K5790,10,"Diverticulosis of intestine, part unspecified, without perforation or abscess without bleeding",Unknown,Diagnosis
d_M19072_10,M19072,10,"Primary osteoarthritis, left ankle and foot",Unknown,Diagnosis
d_K8020_10,K8020,10,Calculus of gallbladder without cholecystitis without obstruction,Unknown,Diagnosis
d_E042_10,E042,10,Nontoxic multinodular goiter,Unknown,Diagnosis
d_M1000_10,M1000,10,"Idiopathic gout, unspecified site",Unknown,Diagnosis
d_Z6829_10,Z6829,10,"Body mass index (BMI) 29.0-29.9, adult",Unknown,Diagnosis
d_4150_9,4150,9,Acute cor pulmonale,Unknown,Diagnosis
d_7842_9,7842,9,"Swelling, mass, or lump in head and neck",Unknown,Diagnosis
d_0413_9,0413,9,Friedländer's bacillus infection in conditions classified elsewhere and of unspecified site,Unknown,Diagnosis
d_7804_9,7804,9,Dizziness and giddiness,Unknown,Diagnosis
d_E0520_10,E0520,10,Thyrotoxicosis with toxic multinodular goiter without thyrotoxic crisis or storm,Unknown,Diagnosis
d_N400_10,N400,10,Benign prostatic hyperplasia without lower urinary tract symptoms,Unknown,Diagnosis
d_R5381_10,R5381,10,Other malaise,Unknown,Diagnosis
d_L03116_10,L03116,10,Cellulitis of left lower limb,Unknown,Diagnosis
d_H3530_10,H3530,10,Unspecified macular degeneration,Unknown,Diagnosis
d_Q6432_10,Q6432,10,Congenital stricture of urethra,Unknown,Diagnosis
d_F4329_10,F4329,10,Adjustment disorder with other symptoms,Unknown,Diagnosis
d_Z953_10,Z953,10,Presence of xenogenic heart valve,Unknown,Diagnosis
d_Z87442_10,Z87442,10,Personal history of urinary calculi,Unknown,Diagnosis
d_I5042_10,I5042,10,Chronic combined systolic (congestive) and diastolic (congestive) heart failure,Unknown,Diagnosis
d_T81718A_10,T81718A,10,"Complication of other artery following a procedure, not elsewhere classified, initial encounter",Unknown,Diagnosis
d_N401_10,N401,10,Benign prostatic hyperplasia with lower urinary tract symptoms,Unknown,Diagnosis
d_I482_10,I482,10,Chronic atrial fibrillation,Unknown,Diagnosis
d_T370X5A_10,T370X5A,10,"Adverse effect of sulfonamides, initial encounter",Unknown,Diagnosis
d_I724_10,I724,10,Aneurysm of artery of lower extremity,Unknown,Diagnosis
d_D702_10,D702,10,Other drug-induced agranulocytosis,Unknown,Diagnosis
d_L723_10,L723,10,Sebaceous cyst,Unknown,Diagnosis
d_B964_10,B964,10,Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere,Unknown,Diagnosis
d_R3911_10,R3911,10,Hesitancy of micturition,Unknown,Diagnosis
d_Z923_10,Z923,10,Personal history of irradiation,Unknown,Diagnosis
d_C946_10,C946,10,"Myelodysplastic disease, not classified",Unknown,Diagnosis
d_C9590_10,C9590,10,"Leukemia, unspecified not having achieved remission",Unknown,Diagnosis
d_K264_10,K264,10,Chronic or unspecified duodenal ulcer with hemorrhage,Unknown,Diagnosis
d_E8881_10,E8881,10,Metabolic syndrome,Unknown,Diagnosis
d_Z6833_10,Z6833,10,"Body mass index (BMI) 33.0-33.9, adult",Unknown,Diagnosis
d_R823_10,R823,10,Hemoglobinuria,Unknown,Diagnosis
d_D599_10,D599,10,"Acquired hemolytic anemia, unspecified",Unknown,Diagnosis
d_D46Z_10,D46Z,10,Other myelodysplastic syndromes,Unknown,Diagnosis
d_E790_10,E790,10,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,Unknown,Diagnosis
d_I2720_10,I2720,10,"Pulmonary hypertension, unspecified",Unknown,Diagnosis
d_6202_9,6202,9,Other and unspecified ovarian cyst,Unknown,Diagnosis
d_4928_9,4928,9,Other emphysema,Unknown,Diagnosis
d_M351_10,M351,10,Other overlap syndromes,Unknown,Diagnosis
d_D735_10,D735,10,Infarction of spleen,Unknown,Diagnosis
d_R161_10,R161,10,"Splenomegaly, not elsewhere classified",Unknown,Diagnosis
d_R109_10,R109,10,Unspecified abdominal pain,Unknown,Diagnosis
d_D469_10,D469,10,"Myelodysplastic syndrome, unspecified",Unknown,Diagnosis
d_J60_10,J60,10,Coalworker's pneumoconiosis,Unknown,Diagnosis
d_B009_10,B009,10,"Herpesviral infection, unspecified",Unknown,Diagnosis
d_Y842_10,Y842,10,"Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Unknown,Diagnosis
d_Z1611_10,Z1611,10,Resistance to penicillins,Unknown,Diagnosis
d_B961_10,B961,10,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,Unknown,Diagnosis
d_K259_10,K259,10,"Gastric ulcer, unspecified as acute or chronic, without hemorrhage or perforation",Unknown,Diagnosis
d_T504X5A_10,T504X5A,10,"Adverse effect of drugs affecting uric acid metabolism, initial encounter",Unknown,Diagnosis
d_D471_10,D471,10,Chronic myeloproliferative disease,Unknown,Diagnosis
d_L271_10,L271,10,Localized skin eruption due to drugs and medicaments taken internally,Unknown,Diagnosis
d_I6340_10,I6340,10,Cerebral infarction due to embolism of unspecified cerebral artery,Unknown,Diagnosis
d_I69893_10,I69893,10,Ataxia following other cerebrovascular disease,Unknown,Diagnosis
d_R2681_10,R2681,10,Unsteadiness on feet,Unknown,Diagnosis
d_G8191_10,G8191,10,"Hemiplegia, unspecified affecting right dominant side",Unknown,Diagnosis
d_I69392_10,I69392,10,Facial weakness following cerebral infarction,Unknown,Diagnosis
d_D72819_10,D72819,10,"Decreased white blood cell count, unspecified",Unknown,Diagnosis
d_72989_9,72989,9,Other musculoskeletal symptoms referable to limbs,Unknown,Diagnosis
d_43889_9,43889,9,Other late effects of cerebrovascular disease,Unknown,Diagnosis
d_F309_10,F309,10,"Manic episode, unspecified",Unknown,Diagnosis
d_R12_10,R12,10,Heartburn,Unknown,Diagnosis
d_J9809_10,J9809,10,"Other diseases of bronchus, not elsewhere classified",Unknown,Diagnosis
d_R1319_10,R1319,10,Other dysphagia,Unknown,Diagnosis
d_C3490_10,C3490,10,Malignant neoplasm of unspecified part of unspecified bronchus or lung,Unknown,Diagnosis
d_B370_10,B370,10,Candidal stomatitis,Unknown,Diagnosis
d_M797_10,M797,10,Fibromyalgia,Unknown,Diagnosis
d_B9562_10,B9562,10,Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere,Unknown,Diagnosis
d_K222_10,K222,10,Esophageal obstruction,Unknown,Diagnosis
d_C3402_10,C3402,10,Malignant neoplasm of left main bronchus,Unknown,Diagnosis
d_Z8701_10,Z8701,10,Personal history of pneumonia (recurrent),Unknown,Diagnosis
d_M5430_10,M5430,10,"Sciatica, unspecified side",Unknown,Diagnosis
d_R1310_10,R1310,10,"Dysphagia, unspecified",Unknown,Diagnosis
d_B379_10,B379,10,"Candidiasis, unspecified",Unknown,Diagnosis
d_C3401_10,C3401,10,Malignant neoplasm of right main bronchus,Unknown,Diagnosis
d_99674_9,99674,9,"Other complications due to other vascular device, implant, and graft",Unknown,Diagnosis
d_1571_9,1571,9,Malignant neoplasm of body of pancreas,Unknown,Diagnosis
d_56889_9,56889,9,Other specified disorders of peritoneum,Unknown,Diagnosis
d_4568_9,4568,9,Varices of other sites,Unknown,Diagnosis
d_78094_9,78094,9,Early satiety,Unknown,Diagnosis
d_4471_9,4471,9,Stricture of artery,Unknown,Diagnosis
d_1977_9,1977,9,"Malignant neoplasm of liver, secondary",Unknown,Diagnosis
d_99731_9,99731,9,Ventilator associated pneumonia,Unknown,Diagnosis
d_V4611_9,V4611,9,"Dependence on respirator, status",Unknown,Diagnosis
d_E9358_9,E9358,9,Other specified analgesics and antipyretics causing adverse effects in therapeutic use,Unknown,Diagnosis
d_5921_9,5921,9,Calculus of ureter,Unknown,Diagnosis
d_1541_9,1541,9,Malignant neoplasm of rectum,Unknown,Diagnosis
d_V1351_9,V1351,9,Personal history of pathologic fracture,Unknown,Diagnosis
d_V446_9,V446,9,Other artificial opening of urinary tract status,Unknown,Diagnosis
d_56942_9,56942,9,Anal or rectal pain,Unknown,Diagnosis
d_E9342_9,E9342,9,Anticoagulants causing adverse effects in therapeutic use,Unknown,Diagnosis
d_E9320_9,E9320,9,Adrenal cortical steroids causing adverse effects in therapeutic use,Unknown,Diagnosis
d_5934_9,5934,9,Other ureteric obstruction,Unknown,Diagnosis
d_78079_9,78079,9,Other malaise and fatigue,Unknown,Diagnosis
d_1543_9,1543,9,"Malignant neoplasm of anus, unspecified site",Unknown,Diagnosis
d_71596_9,71596,9,"Osteoarthrosis, unspecified whether generalized or localized, lower leg",Unknown,Diagnosis
d_2555_9,2555,9,Other adrenal hypofunction,Unknown,Diagnosis
d_E9478_9,E9478,9,Other drugs and medicinal substances causing adverse effects in therapeutic use,Unknown,Diagnosis
d_1122_9,1122,9,Candidiasis of other urogenital sites,Unknown,Diagnosis
d_42832_9,42832,9,Chronic diastolic heart failure,Unknown,Diagnosis
d_28412_9,28412,9,Other drug-induced pancytopenia,Unknown,Diagnosis
d_1548_9,1548,9,"Malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus",Unknown,Diagnosis
d_71536_9,71536,9,"Osteoarthrosis, localized, not specified whether primary or secondary, lower leg",Unknown,Diagnosis
d_59972_9,59972,9,Microscopic hematuria,Unknown,Diagnosis
d_C211_10,C211,10,Malignant neoplasm of anal canal,Unknown,Diagnosis
d_M179_10,M179,10,"Osteoarthritis of knee, unspecified",Unknown,Diagnosis
d_K311_10,K311,10,Adult hypertrophic pyloric stenosis,Unknown,Diagnosis
d_E8809_10,E8809,10,"Other disorders of plasma-protein metabolism, not elsewhere classified",Unknown,Diagnosis
d_T8359XA_10,T8359XA,10,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system, initial encounter",Unknown,Diagnosis
d_C7889_10,C7889,10,Secondary malignant neoplasm of other digestive organs,Unknown,Diagnosis
d_Z433_10,Z433,10,Encounter for attention to colostomy,Unknown,Diagnosis
d_C786_10,C786,10,Secondary malignant neoplasm of retroperitoneum and peritoneum,Unknown,Diagnosis
d_Q620_10,Q620,10,Congenital hydronephrosis,Unknown,Diagnosis
d_K5660_10,K5660,10,Unspecified intestinal obstruction,Unknown,Diagnosis
d_N12_10,N12,10,"Tubulo-interstitial nephritis, not specified as acute or chronic",Unknown,Diagnosis
d_T8131XA_10,T8131XA,10,"Disruption of external operation (surgical) wound, not elsewhere classified, initial encounter",Unknown,Diagnosis
d_81600_9,81600,9,"Closed fracture of phalanx or phalanges of hand, unspecified",Unknown,Diagnosis
d_V6441_9,V6441,9,Laparoscopic surgical procedure converted to open procedure,Unknown,Diagnosis
d_E887_9,E887,9,"Fracture, cause unspecified",Unknown,Diagnosis
d_99809_9,99809,9,"Postoperative shock, other",Unknown,Diagnosis
d_V8533_9,V8533,9,"Body Mass Index 33.0-33.9, adult",Unknown,Diagnosis
d_99594_9,99594,9,Systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction,Unknown,Diagnosis
d_56089_9,56089,9,Other specified intestinal obstruction,Unknown,Diagnosis
d_45383_9,45383,9,"Acute venous embolism and thrombosis of upper extremity, unspecified",Unknown,Diagnosis
d_55320_9,55320,9,"Ventral, unspecified, hernia without mention of obstruction or gangrene",Unknown,Diagnosis
d_99604_9,99604,9,Mechanical complication of automatic implantable cardiac defibrillator,Unknown,Diagnosis
d_E8498_9,E8498,9,Accidents occurring in other specified places,Unknown,Diagnosis
d_4263_9,4263,9,Other left bundle branch block,Unknown,Diagnosis
d_E8768_9,E8768,9,Other specified misadventures during medical care,Unknown,Diagnosis
d_29532_9,29532,9,"Paranoid type schizophrenia, chronic",Unknown,Diagnosis
d_9961_9,9961,9,"Mechanical complication of other vascular device, implant, and graft",Unknown,Diagnosis
d_4259_9,4259,9,"Secondary cardiomyopathy, unspecified",Unknown,Diagnosis
d_V1052_9,V1052,9,Personal history of malignant neoplasm of kidney,Unknown,Diagnosis
d_29530_9,29530,9,"Paranoid type schizophrenia, unspecified",Unknown,Diagnosis
d_7852_9,7852,9,Undiagnosed cardiac murmurs,Unknown,Diagnosis
d_T43505S_10,T43505S,10,"Adverse effect of unspecified antipsychotics and neuroleptics, sequela",Unknown,Diagnosis
d_Z85528_10,Z85528,10,Personal history of other malignant neoplasm of kidney,Unknown,Diagnosis
d_I427_10,I427,10,Cardiomyopathy due to drug and external agent,Unknown,Diagnosis
d_F200_10,F200,10,Paranoid schizophrenia,Unknown,Diagnosis
d_I081_10,I081,10,Rheumatic disorders of both mitral and tricuspid valves,Unknown,Diagnosis
d_Z905_10,Z905,10,Acquired absence of kidney,Unknown,Diagnosis
d_I071_10,I071,10,Rheumatic tricuspid insufficiency,Unknown,Diagnosis
d_E874_10,E874,10,Mixed disorder of acid-base balance,Unknown,Diagnosis
d_I420_10,I420,10,Dilated cardiomyopathy,Unknown,Diagnosis
d_T8089XA_10,T8089XA,10,"Other complications following infusion, transfusion and therapeutic injection, initial encounter",Unknown,Diagnosis
d_Z4502_10,Z4502,10,Encounter for adjustment and management of automatic implantable cardiac defibrillator,Unknown,Diagnosis
d_R112_10,R112,10,"Nausea with vomiting, unspecified",Unknown,Diagnosis
d_7530_9,7530,9,Renal agenesis and dysgenesis,Unknown,Diagnosis
d_V5331_9,V5331,9,Fitting and adjustment of cardiac pacemaker,Unknown,Diagnosis
d_40491_9,40491,9,"Hypertensive heart and chronic kidney disease, unspecified, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified",Unknown,Diagnosis
d_V8523_9,V8523,9,"Body Mass Index 27.0-27.9, adult",Unknown,Diagnosis
d_3970_9,3970,9,Diseases of tricuspid valve,Unknown,Diagnosis
d_E806_10,E806,10,Other disorders of bilirubin metabolism,Unknown,Diagnosis
d_I361_10,I361,10,Nonrheumatic tricuspid (valve) insufficiency,Unknown,Diagnosis
d_I428_10,I428,10,Other cardiomyopathies,Unknown,Diagnosis
d_7197_9,7197,9,Difficulty in walking,Unknown,Diagnosis
d_92320_9,92320,9,Contusion of hand(s),Unknown,Diagnosis
d_E9063_9,E9063,9,Bite of other animal except arthropod,Unknown,Diagnosis
d_78057_9,78057,9,Unspecified sleep apnea,Unknown,Diagnosis
d_7823_9,7823,9,Edema,Unknown,Diagnosis
d_71650_9,71650,9,"Unspecified polyarthropathy or polyarthritis, site unspecified",Unknown,Diagnosis
d_59960_9,59960,9,"Urinary obstruction, unspecified",Unknown,Diagnosis
d_5305_9,5305,9,Dyskinesia of esophagus,Unknown,Diagnosis
d_I082_10,I082,10,Rheumatic disorders of both aortic and tricuspid valves,Unknown,Diagnosis
d_4149_9,4149,9,"Chronic ischemic heart disease, unspecified",Unknown,Diagnosis
d_1741_9,1741,9,Malignant neoplasm of central portion of female breast,Unknown,Diagnosis
d_L0591_10,L0591,10,Pilonidal cyst without abscess,Unknown,Diagnosis
d_I69351_10,I69351,10,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,Unknown,Diagnosis
d_I69322_10,I69322,10,Dysarthria following cerebral infarction,Unknown,Diagnosis
d_G92_10,G92,10,Toxic encephalopathy,Unknown,Diagnosis
d_I69391_10,I69391,10,Dysphagia following cerebral infarction,Unknown,Diagnosis
d_I5043_10,I5043,10,Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure,Unknown,Diagnosis
d_A0472_10,A0472,10,"Enterocolitis due to Clostridium difficile, not specified as recurrent",Unknown,Diagnosis
d_43310_9,43310,9,Occlusion and stenosis of carotid artery without mention of cerebral infarction,Unknown,Diagnosis
d_78469_9,78469,9,Other symbolic dysfunction,Unknown,Diagnosis
d_43491_9,43491,9,"Cerebral artery occlusion, unspecified with cerebral infarction",Unknown,Diagnosis
d_82021_9,82021,9,Closed fracture of intertrochanteric section of neck of femur,Unknown,Diagnosis
d_43811_9,43811,9,"Late effects of cerebrovascular disease, aphasia",Unknown,Diagnosis
d_V090_9,V090,9,Infection with microorganisms resistant to penicillins,Unknown,Diagnosis
d_5559_9,5559,9,Regional enteritis of unspecified site,Unknown,Diagnosis
d_Y92199_10,Y92199,10,Unspecified place in other specified residential institution as the place of occurrence of the external cause,Unknown,Diagnosis
d_S82251A_10,S82251A,10,"Displaced comminuted fracture of shaft of right tibia, initial encounter for closed fracture",Unknown,Diagnosis
d_H548_10,H548,10,"Legal blindness, as defined in USA",Unknown,Diagnosis
d_R21_10,R21,10,Rash and other nonspecific skin eruption,Unknown,Diagnosis
d_J918_10,J918,10,Pleural effusion in other conditions classified elsewhere,Unknown,Diagnosis
